"id","type","keyword","page","internal_link","title","category","address1","address2","postal_code","memo","site"
1710,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=1130092140757557868771&recuid=K62ODYIW4P5SLQB7MHTEFISFO4U2ESPQNXMLLYYCYB3J67O6UABA&niceid=Orthop%C3%A4disches-Gelenkzentrum-Plauen-Stadtmitte-Postplatz&buc=1130&verlNr=235&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=9,Orthopädisches Gelenkzentrum,Fachärzte für Orthopädie und Unfallchirurgie,Postplatz 3-4,"Plauen, Stadtmitte","08523","08523 Plauen, Stadtmitte",https://www.dasoertliche.de
1711,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0750102813245552335848&recuid=HHBOAIYWJ2GUXNSRP6GTBFJIFRXLGI7T2CQQLIIFXIOJBTYC&niceid=Orthop%C3%A4disches-MVZ-Schongau-Schongau-Jugendheimweg&buc=750&verlNr=120&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=10,Orthopädisches MVZ Schongau,Fachärzte für Orthopädie,Jugendheimweg 1,Schongau,"86956","86956 Schongau",https://www.dasoertliche.de
1712,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=2262094532013559163043&recuid=N3P2BCSBKGIBZKYGOL2QFFBVF477WQUTMZXUXUKXUUUNMSCGAI&niceid=Orthop%C3%A4disches-Zentrum-Fichtelgebirge-Marktredwitz-Jean-Paul-Str&buc=2262&verlNr=122&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=11,Orthopädisches Zentrum Fichtelgebirge,Fachärzte für Orthopädie und Unfallchirurgie,Jean-Paul-Str. 12,Marktredwitz,"95615","95615 Marktredwitz",https://www.dasoertliche.de
1713,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0413094617553544134331&recuid=WVZYGB7L3M6MOB65UJ3J2R7RXGSSFPA6YS2NOPUPJL7BFWFSAI&niceid=Orthop%C3%A4disches-Zentrum-Krefeld-Dr-Maximilian-Herbel-Dr-Martin-Seidenspinner-Krefeld-Cracau-Rheinstr&buc=413&verlNr=210&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=12,"Orthopädisches Zentrum Krefeld,  Dr. Maximilian Herbel & Dr. Martin Seidenspinner",Fachärzte für Orthopädie und Unfallchirurgie,Rheinstr. 60,"Krefeld, Cracau","47799","47799 Krefeld, Cracau",https://www.dasoertliche.de
1714,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0129019230339558643888&recuid=GETG76GCBJUWG4TZUXALFYGGGLVY5E4USM72LDES3WR7JAZTAI&niceid=ORTHOPAEDUM-Salzgitter-%C3%9Cber%C3%B6rtliche-Gemeinschaftspraxis-f%C3%BCr-Orthop%C3%A4die-Chirurgie-Neurochirurgie-Partnerschaft-Salzgitter-Kattowitzer-Str&buc=129&verlNr=147&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=13,ORTHOPAEDUM Salzgitter Überörtliche Gemeinschaftspraxis für Orthopädie Chirurgie-Neurochirurgie - Partnerschaft *,Orthopädische Rheumatologie,Kattowitzer Str. 191,Salzgitter,"38226","38226 Salzgitter",https://www.dasoertliche.de
1715,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0036019230337558643597&recuid=FTTK7ZICC6UX5MTEM6AUDO3AFUVZGU4JKMRGPUKFYNN2NNAC&niceid=ORTHOPAEDUM-Salzgitter-%C3%9Cber%C3%B6rtliche-Gemeinschaftspraxis-f%C3%BCr-Orthop%C3%A4die-Chirurgie-Neurochirurgie-Partnerschaft-Salzgitter-Kattowitzer-Str&buc=36&verlNr=147&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=14,ORTHOPAEDUM Salzgitter Überörtliche Gemeinschaftspraxis für Orthopädie Chirurgie-Neurochirurgie - Partnerschaft *,Orthopädische Rheumatologie,Kattowitzer Str. 191,Salzgitter,"38226","38226 Salzgitter",https://www.dasoertliche.de
1716,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0036019230338558643597&recuid=EJWCL24IDERXAODK52H4XNPKEOQZ3WMH3EWO5X6PZXI2QPQC&niceid=ORTHOPAEDUM-Salzgitter-%C3%9Cber%C3%B6rtliche-Gemeinschaftspraxis-f%C3%BCr-Orthop%C3%A4die-Chirurgie-Neurochirurgie-Partnerschaft-Salzgitter-Kattowitzer-Str&buc=36&verlNr=147&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=15,ORTHOPAEDUM Salzgitter Überörtliche Gemeinschaftspraxis für Orthopädie Chirurgie-Neurochirurgie - Partnerschaft *,Orthopädische Rheumatologie,Kattowitzer Str. 191,Salzgitter,"38226","38226 Salzgitter",https://www.dasoertliche.de
1717,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0627019135282558645518&recuid=ID4LDCI4PO3RFLAIJKZHVKTHKI276TPFJVHEVFTDQR3242KLAI&niceid=ORTHOPAEDUM-Salzgitter-%C3%9Cber%C3%B6rtliche-Gemeinschaftspraxis-f%C3%BCr-Orthop%C3%A4die-Chirurgie-Neurochirurgie-Partnerschaft-Salzgitter-Kattowitzer-Str&buc=627&verlNr=147&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=16,ORTHOPAEDUM Salzgitter Überörtliche Gemeinschaftspraxis für Orthopädie Chirurgie-Neurochirurgie - Partnerschaft,Orthopädische Rheumatologie,Kattowitzer Str. 191,Salzgitter,"38226","38226 Salzgitter",https://www.dasoertliche.de
1718,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0717019230340558645843&recuid=Z3XKOBYK6WQZZOUGNIXVUQYB3IRXCW3LLPAGU4Z4FATHCMGCAI&niceid=ORTHOPAEDUM-Salzgitter-%C3%9Cber%C3%B6rtliche-Gemeinschaftspraxis-f%C3%BCr-Orthop%C3%A4die-Chirurgie-Neurochirurgie-Partnerschaft-Salzgitter-Kattowitzer-Str&buc=717&verlNr=147&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=17,ORTHOPAEDUM Salzgitter Überörtliche Gemeinschaftspraxis für Orthopädie Chirurgie-Neurochirurgie - Partnerschaft *,Orthopädische Rheumatologie,Kattowitzer Str. 191,Salzgitter,"38226","38226 Salzgitter",https://www.dasoertliche.de
1719,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=2242011349167556572836&recuid=V566WGJPCQZN2COH2IXNIPO552MWNCQT44QHYAHEOKZDKRYC&niceid=Orthoplus-Essen-Kettwig-Hauptstr&buc=2242&verlNr=161&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=18,Orthoplus,Fachärzte für Orthopädie und Unfallchirurgie,Hauptstr. 29,"Essen, Kettwig","45219","45219 Essen, Kettwig",https://www.dasoertliche.de
1720,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0243211305363558989932&recuid=HDJGKNXOAWOUVJSQIG5UVPCYH4RPQAHPK2U5HVBIVAU46MEQ2YBA&niceid=OrthoPraxis-im-MediCenter-Dres-med-C-Kappler-M-Na%C3%9F-H-Neumeier-H-Parb-Kaufbeuren-Gutenbergstr&buc=243&verlNr=106&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=19,"OrthoPraxis im MediCenter Dres.med. C. Kappler,  M. Naß, H. Neumeier, H. Parb *",Fachärzte für Orthopädie und Unfallchirurgie,Gutenbergstr. 8,Kaufbeuren,"87600","87600 Kaufbeuren",https://www.dasoertliche.de
1721,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0801211320048558990447&recuid=YYXJTSAS7NQ3IWVO3ZFYIGMG2HPAN7ARVJLS6BXFBPCGD3C3EABA&niceid=OrthoPraxis-im-MediCenter-Dres-med-C-Kappler-M-Na%C3%9F-H-Neumeier-H-Parb-Kaufbeuren-Gutenbergstr&buc=801&verlNr=106&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=20,"OrthoPraxis im MediCenter Dres.med. C. Kappler,  M. Naß, H. Neumeier, H. Parb *",Fachärzte für Orthopädie und Unfallchirurgie,Gutenbergstr. 8,Kaufbeuren,"87600","87600 Kaufbeuren",https://www.dasoertliche.de
1722,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0269108297841554495437&recuid=VITFGO5FVZU5QUWC24VM22WMVX7VXORATKSIEUU3EL3VXRNOAI&niceid=Orthopraxis-Iris-Lasser-Ebersbach-Kirchheimer-Str&buc=269&verlNr=1124&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=21,Orthopraxis Iris Lasser,Fachärzte für Orthopädie und Unfallchirurgie,Kirchheimer Str. 3,Ebersbach,"73061","73061 Ebersbach",https://www.dasoertliche.de
1723,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=2246039521134552605476&recuid=BRVG7YVSXQSX4HTEQSBOPH6FJXVJVAG5YMBIJOXVZH5YTGJLAI&niceid=Orthoteam-K%C3%B6ln-K%C3%B6ln-Werthmannstr&buc=2246&verlNr=128&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=22,Orthoteam-Köln,Akupunktur,Werthmannstr. 1 C,Köln,"50935","50935 Köln",https://www.dasoertliche.de
1724,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0788093063645549399577&recuid=LEZ6HSININ6CWRZK535LJKOEJ6JZPFWYRFMOP7NC3SH2HTCUAI&niceid=Orts%C3%BCbergreifende-Gemeinschaftspraxis-Geis-Dieter-Dr-med-Randersacker-W%C3%BCrzburger-Str&buc=788&verlNr=122&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=23,Ortsübergreifende Gemeinschaftspraxis Geis Dieter Dr. med.,Fachärzte für Allgemeinmedizin,Würzburger Str. 20,Randersacker,"97236","97236 Randersacker",https://www.dasoertliche.de
1725,Standardsuche,Sportärzte,69,https://www.dasoertliche.de/?form_name=detail&id=0546093063642549399350&recuid=CESPJAI2BNVWGUDC72VJ7PGWD2CN7AMQTYIIZM4A2O64V7IYAI&niceid=Orts%C3%BCbergreifende-Gemeinschaftspraxis-Geis-Dieter-Dr-med-Randersacker-W%C3%BCrzburger-Str&buc=546&verlNr=122&kw=Sportärzte&recFrom=1701&pagePos=69&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=24,Ortsübergreifende Gemeinschaftspraxis Geis Dieter Dr. med. *,Fachärzte für Allgemeinmedizin,Würzburger Str. 20,Randersacker,"97236","97236 Randersacker",https://www.dasoertliche.de
1726,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0793906362855557779494&recuid=C7CB7IXIBOFWJMDSEPSEFU2JAAJNSMND23YBXZIZ25RJZSQC&niceid=OsteMed-MVZ-Zeven-Zeven-Dr-Otto-Str&buc=793&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=0,OsteMed MVZ Zeven,Fachärzte für Allgemeinmedizin,Dr.-Otto-Str. 2,Zeven,"27404","27404 Zeven",https://www.dasoertliche.de
1727,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0505008821507554495677&recuid=KNWSC6HMZIRCAGJW534ZD5NULWSPLWX7P7IJXENDZFLQE&niceid=Ostendorf-Dirk-Dr-M%C3%BCnster-Hiltrup-Marktallee&buc=505&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=1,Ostendorf Dirk Dr.,Fachärzte für Allgemeinchirurgie,Marktallee 11-13,"Münster, Hiltrup","48165","48165 Münster, Hiltrup",https://www.dasoertliche.de
1728,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=2226620001741559265395&recuid=3XCZM5VB4OFK5MNYBADFMORDTUJBOD3WMFJMIEDWE42ED7YC&niceid=Osteopathie-Sportmedizin-in-Dortmund-Jeffrey-Sass-Dortmund-Kirchh%C3%B6rde-Hagener-Stra%C3%9Fe&buc=2226&verlNr=152&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=2,Osteopathie & Sportmedizin in Dortmund - Jeffrey Sass,Osteopathie,Hagener Straße 341,"Dortmund, Kirchhörde","44229","44229 Dortmund, Kirchhörde",https://www.dasoertliche.de
1729,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0248103710971552508432&recuid=HKYBTLJPFD7UTRC7JPNTRGZMHU6IC6HQUK3AJ7YC2IQY5NAC&niceid=Osteopathie-und-Naturheilkunde-Johann-u-Julia-Wanninger-Murnau-Obermarkt&buc=248&verlNr=120&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=3,Osteopathie und Naturheilkunde Johann u. Julia Wanninger,Heilpraktiker,Obermarkt 18,Murnau,"82418","82418 Murnau",https://www.dasoertliche.de
1730,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0248015497594552508432&recuid=YMYLB5YKJ573ARFGZII3ANFLYS6HR6AJEJV6OWXUASQXONAC&niceid=Osteopathie-und-Naturheilkunde-Johann-u-Julia-Wanninger-Garmisch-Partenkirchen-Partenkirchen-Dreitorspitzstr&buc=248&verlNr=120&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=4,Osteopathie und Naturheilkunde Johann u. Julia Wanninger,Heilpraktiker,Dreitorspitzstr. 49,"Garmisch-Partenkirchen, Partenkirchen","82467","82467 Garmisch-Partenkirchen, Partenkirchen",https://www.dasoertliche.de
1731,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0823103373519551472441&recuid=FH3QFEOWPO4FVA2MHCUFJDYNHZXYYQ6YBS47N5KWUZE4EM7G7EBA&niceid=Osteopathie-Weiss-Daniel-Kollegen-Gilching-Pollinger-Str&buc=823&verlNr=120&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=5,Osteopathie Weiss Daniel & Kollegen,Akupunktur,Pollinger Str. 11,Gilching,"82205","82205 Gilching",https://www.dasoertliche.de
1732,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0353000320519533852716&recuid=R7JJJUUGYCO7ZJXCKVJQODDRQU4EKAZRNKHFKB3OIVELKAQ&niceid=Ostmann-Bernd-Dr-med-Internist-Sportmedizin-Horn-Bad-Meinberg-Horn-Leopoldstaler-Str&buc=353&verlNr=1132&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=6,Ostmann Bernd Dr.med. Internist Sportmedizin,Fachärzte für Allgemeinmedizin,Leopoldstaler Str. 24,"Horn-Bad Meinberg, Horn","32805","32805 Horn-Bad Meinberg, Horn",https://www.dasoertliche.de
1733,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0076000312806557778775&recuid=UCZNRIGYZL65HSGXKRNVALZJUI7REXQYUBDHSG3YHKEAE&niceid=Oszwald-Markus-Dr-Orthop%C3%A4die-Barsinghausen-Marktstr&buc=76&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=7,Oszwald Markus Dr. Orthopädie,Fachärzte für Orthopädie und Unfallchirurgie,Marktstr. 32 A,Barsinghausen,"30890","30890 Barsinghausen",https://www.dasoertliche.de
1734,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0173201624706470176968&recuid=QSWM7ZHWL3R7BWFEFYMVAGBJQEJS2RDJVVYBQU3ZD2LAE&niceid=Ott-Ernst-Georg-Dr-Arzt-f%C3%BCr-Innere-Medizin-und-Sportmedizin-u-Fischer-Otto-Dr-Arzt-f%C3%BCr-Allgemeinmedizin-Arzt-f%C3%BCr-Innere-Medizin-und-Sportmedizin-Arzt-f%C3%BCr-Allgemeinmedizin-Reisbach-Rosenweg&buc=173&verlNr=106&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=8,"Ott Ernst-Georg Dr. Arzt für Innere Medizin und Sportmedizin ,  u. Fischer Otto Dr. Arzt für Allgemeinmedizin",Fachärzte für Innere Medizin,Rosenweg 11,Reisbach,"94419","94419 Reisbach",https://www.dasoertliche.de
1735,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=2226901670953552605075&recuid=XIV2XHL2AVSM4X6VQIBJAV6M7KEDH4QWR42SUE63MDZQRY37BQBA&niceid=Otto-Paelke-Carsten-Dr-Dortmund-Heinrichstr&buc=2226&verlNr=152&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=9,Otto-Paelke Carsten Dr.,Fachärzte für Allgemeinmedizin,Heinrichstr. 5,Dortmund,"44137","44137 Dortmund",https://www.dasoertliche.de
1736,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0567004287187422914364&recuid=B6ETV76O77DHP4DCLKXFFL2JD4Y64RV6GEHFVGRHYMJTKAQ&niceid=Oxymed-Zentrum-f%C3%BCr-Tauch-u-Sauerstoff%C3%BCberdruckmedizin-Papenburg-Hauptkanal-links&buc=567&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=10,Oxymed - Zentrum für Tauch- u. Sauerstoffüberdruckmedizin,Sportmedizin,Hauptkanal links 79-81,Papenburg,"26871","26871 Papenburg",https://www.dasoertliche.de
1737,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0843100194442545251030&recuid=XPIJADNFBSP6DFU3LI3BAXQUUNSBOMCKNO2RIE2JJJXYCAQ&niceid=OZF-Orthop%C3%A4die-Zentrum-Fellbach-GbR-Dr-Roller-Dr-Roser-Dr-Vidal-Drs-Fellbach-Bahnhofstr&buc=843&verlNr=1124&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=11,"OZF Orthopädie Zentrum Fellbach GbR Dr. Roller,  Dr. Roser, Dr. Vidal Drs.",Fachärzte für Orthopädie und Unfallchirurgie,Bahnhofstr. 1,Fellbach,"70734","70734 Fellbach",https://www.dasoertliche.de
1738,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0027094522641551125705&recuid=ZMSF6A72IV2C6R5AWV67EPCAMWRFPGOZQAXMO74NDEMQE&niceid=P%C3%A4ckert-Michael-Dr-med-Peter-Kaltenh%C3%A4user-Gro%C3%9Fwallstadt-Am-S%C3%BCdkreisel&buc=27&verlNr=122&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=12,Päckert Michael. Dr. med. Peter Kaltenhäuser *,Fachärzte für Orthopädie und Unfallchirurgie,Am Südkreisel 1,Großwallstadt,"63868","63868 Großwallstadt",https://www.dasoertliche.de
1739,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0492094522642551126166&recuid=BMHXJQ6RQVP663DATWA7LE5GAWQY3E5WDWB2TPNJTL4NKBYC&niceid=P%C3%A4ckert-Michael-Dr-med-Peter-Kaltenh%C3%A4user-Gro%C3%9Fwallstadt-Am-S%C3%BCdkreisel&buc=492&verlNr=122&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=13,Päckert Michael. Dr. med. Peter Kaltenhäuser *,Fachärzte für Orthopädie und Unfallchirurgie,Am Südkreisel 1,Großwallstadt,"63868","63868 Großwallstadt",https://www.dasoertliche.de
1740,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0544094522644551126217&recuid=432I6LRKNCSAFF4NMB6EUEQ65FNGA2C34Y3FGPSUOZQTH7IC&niceid=P%C3%A4ckert-Michael-Dr-med-Peter-Kaltenh%C3%A4user-Gro%C3%9Fwallstadt-Am-S%C3%BCdkreisel&buc=544&verlNr=122&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=14,"Päckert Michael, Dr. med. Peter Kaltenhäuser",Fachärzte für Orthopädie und Unfallchirurgie,Am Südkreisel 1,Großwallstadt,"63868","63868 Großwallstadt",https://www.dasoertliche.de
1741,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0914094522643551126584&recuid=P3N2BNQF6CFZVOAVJD6ELXAWMR27QR6DZGJH363V3BROBSYC&niceid=P%C3%A4ckert-Michael-Dr-med-Peter-Kaltenh%C3%A4user-Gro%C3%9Fwallstadt-Am-S%C3%BCdkreisel&buc=914&verlNr=122&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=15,Päckert Michael. Dr. med. Peter Kaltenhäuser *,Fachärzte für Orthopädie und Unfallchirurgie,Am Südkreisel 1,Großwallstadt,"63868","63868 Großwallstadt",https://www.dasoertliche.de
1742,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=2239117507091552605163&recuid=2WGAYIDFIHOBDVXVD4QTU6YZSQCFCPZGEDNRAET3AEJ66AQ&niceid=P%C3%84Z-Privat%C3%A4rztliches-Zentrum-Berlin-Schmargendorf-Hohenzollerndamm&buc=2239&verlNr=1126&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=16,PÄZ Privatärztliches Zentrum,Gesundheitszentren,Hohenzollerndamm 112,"Berlin, Schmargendorf","14199","14199 Berlin, Schmargendorf",https://www.dasoertliche.de
1743,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=2253214111675555018185&recuid=OPVJTHOISC5BFAY5KHOHDAZDGIQOQAE65P7UBGLKRML7DQQC&niceid=Paintner-Georg-Dr-med-Bruckberg-Von-Schacky-Str&buc=2253&verlNr=106&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=17,Paintner Georg Dr.med.,Fachärzte für Allgemeinmedizin,Von-Schacky-Str. 14,Bruckberg,"84079","84079 Bruckberg",https://www.dasoertliche.de
1744,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0234103224013551471840&recuid=RXRMPD377KZOZC7DF5QGYAAKRMUBMCDA4MMUEGZLFZCRTZQC&niceid=Paintner-Georg-Dr-med-TCM-Bruckberg-Von-Schacky-Str&buc=234&verlNr=120&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=18,Paintner Georg Dr.med. TCM *,Naturheilverfahren,Von-Schacky-Str. 14,Bruckberg,"84079","84079 Bruckberg",https://www.dasoertliche.de
1745,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0184091282022539122835&recuid=AHTMDRCFPG3GBDDOACKS5ZCLAQCY2JFDJ4HT5DRX7VH44RACAI&niceid=Pajonk-Dr-med-Dirk-Buddenberg-Dr-med-D%C3%BCsseldorf-Golzheim-Kaiserswerther-Str&buc=184&verlNr=102&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=19,"Pajonk Dr.med. Dirk, Buddenberg Dr. med.",Fachärzte für Orthopädie und Unfallchirurgie,Kaiserswerther Str. 253,"Düsseldorf, Golzheim","40474","40474 Düsseldorf, Golzheim",https://www.dasoertliche.de
1746,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0202906380246554755458&recuid=ZKWXAYCPWH62XQ5BPMCQWO26Z5LAS6TFCXFXW3K3IJBAQZWJAI&niceid=Pankalla-T-u-Liening-Th-Fach%C3%A4rzte-f%C3%BCr-Orthop%C3%A4die-Sportmedizin-Chirotherapie-Emden-Stadt-Stadtzentrum-Neutorstr&buc=202&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=20,"Pankalla T. u. Liening Th. Fachärzte für Orthopädie,  Sportmedizin, Chirotherapie",Fachärzte für Orthopädie und Unfallchirurgie,Neutorstr. 90-92,"Emden Stadt, Stadtzentrum","26721","26721 Emden Stadt, Stadtzentrum",https://www.dasoertliche.de
1747,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0037906138148554755278&recuid=KTYKR6J4M2QDLABRKTOHPT35KVWOKNXLJBKVJUAT3U3PTJAC&niceid=Pape-Eugen-Dr-med-u-Koch-Burkhard-Dr-med-Bad-Driburg-Am-Rathausplatz&buc=37&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=21,Pape Eugen Dr.med. u. Koch Burkhard Dr.med.,Fachärzte für Allgemeinmedizin,Am Rathausplatz 4,Bad Driburg,"33014","33014 Bad Driburg",https://www.dasoertliche.de
1748,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=2240016540730555964912&recuid=476ERCCRDSWINDECIYXXGPDEUYYHAA3KITTEM33GGVTN2AQ&niceid=Pape-Hartmut-Dr-med-Facharzt-f%C3%BCr-Innere-Medizin-und-Allgemeinmedizin-Bremen-Blockdiek-Max-S%C3%A4ume-Str&buc=2240&verlNr=166&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=22,Pape Hartmut Dr. med. Facharzt für Innere Medizin und Allgemeinmedizin,Fachärzte für Allgemeinmedizin,Max-Säume-Str. 1,"Bremen, Blockdiek","28327","28327 Bremen, Blockdiek",https://www.dasoertliche.de
1749,Standardsuche,Sportärzte,70,https://www.dasoertliche.de/?form_name=detail&id=0712548529859559250921&recuid=CNB5ZHAC7UJXEM3DQD7I3KU5A7MZLL7I5IO6FV4TR7ZYHEA7AI&niceid=Pappert-Udo-Praxis-f%C3%BCr-Allgemeinmedizin-Holzwickede-Am-Markt&buc=712&verlNr=164&kw=Sportärzte&recFrom=1726&pagePos=70&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=23,Pappert Udo Praxis für Allgemeinmedizin,Fachärzte für Allgemeinmedizin,Am Markt 5,Holzwickede,"59439","59439 Holzwickede",https://www.dasoertliche.de
